SaleID,CustomerID,DealerID,Brand,CarModel,SaleAmount,SaleDate
7287,966,188,Kia,Model_A,40857,2025-08-01
7288,8609,8100,Kia,Model_B,32566,2025-01-17
7289,2089,9168,BMW,Model_B,56464,2025-01-01
7290,9470,2994,Tesla,Model_B,30156,2025-09-11
7291,2510,9146,Nissan,Model_B,70450,2025-06-16
7292,405,2331,Kia,Model_D,25343,2025-02-18
7293,2751,5777,Tesla,Model_A,67450,2025-06-15
7294,8048,3805,Honda,Model_D,36547,2025-04-26
7295,6652,3717,Nissan,Model_D,50325,2025-07-21
7296,9741,703,BMW,Model_D,22632,2025-09-28
7297,4605,3929,Nissan,Model_D,50108,2025-03-06
7298,9584,8441,BMW,Model_B,41982,2025-10-03
7299,9607,5505,Tesla,Model_A,46192,2025-09-07
7300,169,840,BMW,Model_A,56223,2025-06-13
7301,5057,4121,Honda,Model_C,51257,2025-10-13
7302,8985,9497,Tesla,Model_C,49151,2025-03-22
7303,8949,7429,Hyundai,Model_B,74990,2025-11-22
7304,3145,1594,Audi,Model_B,58975,2025-10-01
7305,2126,1421,Hyundai,Model_D,30703,2025-11-05
7306,105,8756,BMW,Model_D,75122,2025-02-28
7307,6185,3028,Ford,Model_D,53640,2025-05-16
7308,3818,1425,Honda,Model_A,53891,2025-09-27
7309,2110,961,Mercedes-Benz,Model_A,41635,2025-02-03
7310,3098,4094,Kia,Model_B,51506,2025-09-22
7311,6051,7840,Toyota,Model_A,39417,2025-09-24
7312,9908,6678,Tesla,Model_A,52305,2025-07-12
7313,2614,7092,BMW,Model_A,25852,2025-11-27
7314,6660,6896,Nissan,Model_A,66869,2025-04-05
7315,7262,3428,Nissan,Model_D,43476,2025-07-06
7316,9433,338,Nissan,Model_A,28326,2025-08-10
7317,1102,2604,Audi,Model_B,62179,2025-10-22
7318,1171,7241,Hyundai,Model_D,46821,2025-04-25
7319,5553,758,Audi,Model_B,23541,2025-12-28
7320,163,4495,Tesla,Model_B,16446,2025-02-19
7321,2140,4313,Nissan,Model_A,70598,2025-08-09
7322,8356,8693,Ford,Model_C,21486,2025-09-07
7323,3546,5777,Kia,Model_D,24640,2025-01-16
7324,1034,9639,Toyota,Model_A,32734,2025-12-16
7325,3658,4534,Ford,Model_D,26338,2025-03-02
7326,8455,9345,Hyundai,Model_A,55300,2025-01-22
7327,1726,5911,Honda,Model_D,70110,2025-05-22
7328,8848,9720,Audi,Model_D,23684,2025-03-01
7329,6673,8789,Kia,Model_D,31031,2025-07-09
7330,3911,8753,Nissan,Model_C,19180,2025-06-06
7331,4078,5863,Nissan,Model_B,79386,2025-11-02
7332,2214,9367,Toyota,Model_A,80000,2025-07-23
7333,6562,6036,Honda,Model_C,19584,2025-08-09
7334,8062,7226,Ford,Model_B,58963,2025-05-07
7335,7053,6439,Kia,Model_C,43717,2025-10-17
7336,4769,7066,Hyundai,Model_A,29243,2025-04-12
7337,314,4363,Kia,Model_A,61068,2025-02-11
7338,2202,7343,Kia,Model_C,17470,2025-10-26
7339,6439,551,BMW,Model_A,44788,2025-06-23
7340,8211,5621,Kia,Model_B,69348,2025-12-20
7341,6790,3817,Ford,Model_B,53544,2025-10-04
7342,9963,4255,Hyundai,Model_D,74017,2025-07-08
7343,4180,3581,BMW,Model_D,19546,2025-03-08
7344,6782,3612,Toyota,Model_D,22710,2025-10-08
7345,7289,7652,Toyota,Model_D,22817,2025-10-17
7346,7802,8763,Toyota,Model_A,50974,2025-08-26
7347,1084,6742,Kia,Model_B,32496,2025-11-03
7348,898,5404,Hyundai,Model_D,46944,2025-11-06
7349,4325,2099,Tesla,Model_C,23632,2025-01-21
7350,7256,8400,Mercedes-Benz,Model_B,56526,2025-08-04
7351,7510,1039,BMW,Model_D,70319,2025-06-13
7352,5005,9128,Kia,Model_D,63907,2025-02-09
7353,3632,6765,Mercedes-Benz,Model_B,70291,2025-07-03
7354,7554,5158,Nissan,Model_A,72854,2025-09-17
7355,7823,214,Toyota,Model_B,39161,2025-02-17
7356,9107,2804,Audi,Model_A,71730,2025-07-02
7357,2740,5339,BMW,Model_B,32176,2025-05-03
7358,1875,19,Ford,Model_B,17185,2025-02-08
7359,9221,2206,Honda,Model_D,16628,2025-11-19
7360,2288,2438,Audi,Model_B,45054,2025-01-24
7361,9781,7979,Ford,Model_D,31037,2025-04-05
7362,9254,3208,BMW,Model_A,74100,2025-01-05
7363,3339,2789,Audi,Model_C,25683,2025-02-05
7364,4385,138,Toyota,Model_D,70007,2025-03-05
7365,4433,1538,Tesla,Model_C,63652,2025-09-13
7366,717,355,Kia,Model_C,67435,2025-10-22
7367,8390,8254,Ford,Model_C,44703,2025-12-14
7368,9981,413,Ford,Model_A,71651,2025-12-06
7369,7596,6572,Nissan,Model_A,69224,2025-05-11
7370,768,9143,Ford,Model_A,69864,2025-11-06
7371,7089,2170,Tesla,Model_B,68756,2025-11-20
7372,8046,2642,Hyundai,Model_B,52794,2025-09-07
7373,8025,4745,Hyundai,Model_B,44088,2025-05-02
7374,1231,3055,Kia,Model_C,64375,2025-10-02
7375,8787,5639,Kia,Model_C,27994,2025-03-21
7376,155,6740,Hyundai,Model_B,22711,2025-03-09
7377,8495,3914,Audi,Model_B,78666,2025-08-20
7378,811,6397,Hyundai,Model_C,37094,2025-08-08
7379,4318,9152,Hyundai,Model_C,22739,2025-04-27
7380,2223,3823,Kia,Model_D,76386,2025-02-14
7381,3004,6027,Ford,Model_B,17104,2025-11-25
7382,9046,1108,Nissan,Model_D,29247,2025-11-24
7383,3152,4290,Nissan,Model_C,36833,2025-03-25
7384,247,4126,Hyundai,Model_B,33365,2025-03-21
7385,973,5803,Ford,Model_D,59736,2025-08-07
7386,8493,8365,Nissan,Model_A,57269,2025-08-25
7387,6204,1863,BMW,Model_A,56440,2025-12-18
7388,7788,6288,BMW,Model_C,34029,2025-12-02
7389,397,2805,Ford,Model_A,61305,2025-03-23
7390,7116,7469,Audi,Model_D,53336,2025-06-04
7391,2575,7820,Toyota,Model_C,47049,2025-01-23
7392,2619,7913,BMW,Model_A,65507,2025-11-08
7393,8511,3006,Toyota,Model_A,15555,2025-11-02
7394,3571,9628,Toyota,Model_A,22168,2025-01-18
7395,803,829,Nissan,Model_B,68649,2025-09-06
7396,1841,61,BMW,Model_D,48534,2025-02-11
7397,1877,4757,Honda,Model_D,48013,2025-10-27
7398,2631,6971,Hyundai,Model_C,78972,2025-01-26
7399,1287,6455,Ford,Model_C,71707,2025-03-20
7400,5818,6007,Hyundai,Model_B,48432,2025-08-02
7401,9347,7836,Nissan,Model_A,35796,2025-11-10
7402,2604,2867,Toyota,Model_C,50982,2025-11-07
7403,2265,8523,BMW,Model_D,19104,2025-12-12
7404,8686,7899,Hyundai,Model_C,31677,2025-10-13
7405,3514,2975,Mercedes-Benz,Model_B,34088,2025-07-13
7406,952,5113,Tesla,Model_B,54258,2025-05-17
7407,4374,2520,Ford,Model_A,69886,2025-10-01
7408,239,1746,Mercedes-Benz,Model_B,66255,2025-02-02
7409,1108,7109,Toyota,Model_D,62666,2025-01-24
7410,7058,7523,Toyota,Model_C,62128,2025-04-01
7411,2631,4474,Honda,Model_B,75665,2025-06-02
7412,8250,219,Hyundai,Model_C,70091,2025-03-07
7413,3614,5734,Tesla,Model_C,19902,2025-06-04
7414,9011,2016,BMW,Model_C,77492,2025-03-22
7415,8884,8423,Honda,Model_C,20494,2025-11-09
7416,7236,3949,Nissan,Model_A,36352,2025-04-15
7417,9504,9482,Nissan,Model_A,62068,2025-06-22
7418,5486,8102,Ford,Model_D,40355,2025-09-10
7419,1630,8550,Honda,Model_D,23350,2025-12-18
7420,3067,6356,Honda,Model_B,71045,2025-07-05
7421,4267,3833,Mercedes-Benz,Model_A,52699,2025-02-15
7422,3263,9404,Hyundai,Model_B,24953,2025-10-12
7423,5007,4364,Toyota,Model_C,62733,2025-06-09
7424,6322,3873,Ford,Model_A,51292,2025-03-15
7425,340,162,Kia,Model_B,43133,2025-09-27
7426,6908,1553,Toyota,Model_C,34473,2025-08-14
7427,623,8001,Tesla,Model_D,59848,2025-03-17
7428,6777,8165,Mercedes-Benz,Model_B,30176,2025-04-27
7429,9054,9909,Audi,Model_C,68738,2025-03-11
7430,9112,8385,Toyota,Model_C,52389,2025-11-13
7431,2649,5836,Ford,Model_C,62441,2025-06-18
7432,481,4054,Honda,Model_C,29472,2025-10-24
7433,5491,3528,Honda,Model_B,19837,2025-04-12
7434,2126,1093,Mercedes-Benz,Model_C,58377,2025-08-11
7435,1245,7374,Mercedes-Benz,Model_B,65460,2025-02-20
7436,3038,6728,Ford,Model_A,74255,2025-10-15
7437,4034,1713,Mercedes-Benz,Model_C,44613,2025-03-14
7438,6021,4942,Ford,Model_C,75307,2025-09-22
7439,6952,6435,Toyota,Model_A,52360,2025-11-24
7440,4317,6571,Honda,Model_A,42769,2025-01-18
7441,1878,302,Tesla,Model_C,58702,2025-06-06
7442,5809,4986,Audi,Model_D,22715,2025-11-28
7443,5406,681,Audi,Model_C,36393,2025-02-03
7444,803,8812,Toyota,Model_B,15977,2025-07-22
7445,1900,5681,Mercedes-Benz,Model_D,21129,2025-01-11
7446,7585,8802,Tesla,Model_A,31240,2025-11-15
7447,1713,3371,Honda,Model_A,74590,2025-10-10
7448,2191,7471,Honda,Model_A,19000,2025-04-14
7449,6315,7063,Toyota,Model_D,28748,2025-03-18
7450,7738,8583,Audi,Model_A,64882,2025-06-19
7451,4472,5516,Kia,Model_A,40840,2025-10-21
7452,5558,5312,Nissan,Model_A,36650,2025-03-25
7453,4363,2955,Tesla,Model_C,58629,2025-01-20
7454,502,1667,Kia,Model_A,37065,2025-04-21
7455,6411,4200,Mercedes-Benz,Model_B,65052,2025-02-13
7456,2690,3623,Toyota,Model_A,69984,2025-04-01
7457,486,5046,Hyundai,Model_B,71814,2025-01-17
7458,2603,3323,Hyundai,Model_A,71672,2025-10-13
7459,8403,8762,Audi,Model_B,19370,2025-02-10
7460,9706,6651,BMW,Model_D,47471,2025-07-18
7461,4186,4347,Mercedes-Benz,Model_A,58121,2025-03-04
7462,9754,1095,Tesla,Model_A,40040,2025-03-28
7463,2362,1819,Tesla,Model_C,23282,2025-07-24
7464,63,3221,Ford,Model_A,15462,2025-12-07
7465,9350,354,Ford,Model_A,36917,2025-05-05
7466,5764,9969,Mercedes-Benz,Model_B,48219,2025-04-25
7467,9586,9138,Honda,Model_A,24330,2025-02-02
7468,5496,9673,Tesla,Model_A,74008,2025-02-06
7469,4277,4599,Ford,Model_B,40994,2025-01-23
7470,2329,5228,Kia,Model_D,30419,2025-03-23
7471,2764,9776,Honda,Model_D,21777,2025-03-08
7472,3059,861,Nissan,Model_C,69231,2025-06-10
7473,30,3198,Mercedes-Benz,Model_B,73981,2025-07-23
7474,8366,8851,Kia,Model_A,33324,2025-09-02
7475,3522,454,Kia,Model_D,39389,2025-07-22
7476,9471,3261,Toyota,Model_A,62473,2025-11-20
7477,633,4057,Audi,Model_D,35965,2025-11-11
7478,6803,7362,Kia,Model_A,30352,2025-05-06
7479,9117,2140,BMW,Model_B,78450,2025-05-28
7480,4427,3856,Toyota,Model_C,46110,2025-02-10
7481,2820,7951,Ford,Model_A,37728,2025-02-24
7482,3164,9887,Hyundai,Model_C,67156,2025-02-10
7483,9327,1817,Kia,Model_A,57196,2025-12-03
7484,1297,2453,Audi,Model_C,24646,2025-06-28
7485,6741,1474,Nissan,Model_D,69129,2025-03-08
7486,2205,6598,Audi,Model_D,24339,2025-06-03
7487,3158,7666,Tesla,Model_B,46061,2025-07-22
7488,9851,72,Hyundai,Model_C,38425,2025-10-01
7489,8405,4618,Audi,Model_B,22048,2025-01-07
7490,4358,5076,Kia,Model_C,29112,2025-01-15
7491,4623,9745,Audi,Model_B,18096,2025-10-28
7492,7773,6645,Audi,Model_A,24505,2025-08-17
7493,8211,8460,Nissan,Model_A,73513,2025-02-21
7494,2941,2408,Kia,Model_C,20790,2025-10-02
7495,6877,2784,Nissan,Model_C,34813,2025-03-01
7496,6067,2841,Toyota,Model_B,17449,2025-07-24
7497,5527,7969,Honda,Model_B,51689,2025-08-12
7498,3399,3584,Mercedes-Benz,Model_A,57624,2025-09-25
7499,316,1215,BMW,Model_D,67437,2025-01-27
7500,5055,9230,Mercedes-Benz,Model_D,31957,2025-12-26
7501,2121,1968,Mercedes-Benz,Model_B,37052,2025-05-24
7502,8785,2975,Tesla,Model_A,51686,2025-10-18
7503,499,4822,Hyundai,Model_D,66473,2025-07-19
7504,2936,2778,Nissan,Model_D,25246,2025-06-28
7505,9203,4868,Tesla,Model_A,46528,2025-11-05
7506,1896,7700,Kia,Model_C,55921,2025-01-12
7507,3701,750,Mercedes-Benz,Model_C,67165,2025-04-25
7508,1418,9997,Tesla,Model_C,70403,2025-01-13
7509,4049,5906,Nissan,Model_A,46431,2025-01-02
7510,7282,4704,Toyota,Model_D,72641,2025-04-08
7511,9316,7989,BMW,Model_C,22520,2025-01-25
7512,9498,120,Nissan,Model_B,58553,2025-04-03
7513,8533,6839,Audi,Model_B,58763,2025-10-17
7514,5291,9428,Honda,Model_C,60298,2025-07-20
7515,3989,6433,Kia,Model_D,30166,2025-10-03
7516,8966,9416,Toyota,Model_A,53177,2025-02-17
7517,10,7814,BMW,Model_B,65313,2025-02-17
7518,9687,5819,Honda,Model_C,57116,2025-02-20
7519,8021,3357,Mercedes-Benz,Model_D,17106,2025-08-22
7520,1445,7450,Tesla,Model_C,34023,2025-06-25
7521,300,7939,Hyundai,Model_D,47979,2025-11-14
7522,8989,435,Mercedes-Benz,Model_D,47524,2025-12-19
7523,874,945,Honda,Model_B,51703,2025-12-18
7524,5946,9444,Tesla,Model_D,76092,2025-02-19
7525,1482,4096,Nissan,Model_B,19210,2025-02-16
7526,902,5332,Nissan,Model_C,40508,2025-07-19
7527,6389,1747,Mercedes-Benz,Model_D,52947,2025-08-22
7528,9269,3257,Audi,Model_B,40648,2025-10-09
7529,8597,1514,BMW,Model_B,62939,2025-06-05
7530,9661,5820,Mercedes-Benz,Model_A,56418,2025-11-01
7531,5728,4759,Hyundai,Model_B,16816,2025-05-05
7532,1784,4673,BMW,Model_A,60124,2025-07-24
7533,6714,5720,Honda,Model_C,16602,2025-04-13
7534,4280,738,Ford,Model_A,43389,2025-09-16
7535,9150,3569,BMW,Model_B,39883,2025-03-04
7536,298,380,BMW,Model_C,48308,2025-10-09
7537,7795,2123,Nissan,Model_A,69868,2025-06-12
7538,1648,5262,Ford,Model_A,53565,2025-09-25
7539,3198,6687,Ford,Model_B,74851,2025-12-01
7540,8778,1319,Tesla,Model_B,61552,2025-07-01
7541,7885,7046,Honda,Model_B,33101,2025-03-02
7542,5059,4230,Honda,Model_C,40827,2025-09-22
7543,2234,982,Tesla,Model_B,46715,2025-11-20
7544,9322,9322,Mercedes-Benz,Model_C,71272,2025-11-02
7545,1973,8456,Nissan,Model_B,40233,2025-07-06
7546,9440,3742,Kia,Model_D,31508,2025-01-17
7547,6805,6026,Kia,Model_A,17040,2025-03-28
7548,2931,9546,Hyundai,Model_D,16630,2025-04-10
7549,9675,3143,Hyundai,Model_C,28899,2025-05-04
7550,7783,6371,Toyota,Model_D,54261,2025-12-17
7551,8055,6445,Tesla,Model_B,73201,2025-07-24
7552,9049,10000,Honda,Model_C,27264,2025-01-19
7553,8676,5050,Kia,Model_B,76371,2025-05-16
7554,7289,7664,Mercedes-Benz,Model_A,37730,2025-05-25
7555,7033,3213,BMW,Model_C,59572,2025-05-23
7556,2015,593,Honda,Model_B,51277,2025-01-06
7557,9497,1087,Mercedes-Benz,Model_B,69297,2025-10-09
7558,2385,886,Tesla,Model_C,47833,2025-01-03
7559,5499,5894,Nissan,Model_D,25874,2025-01-12
7560,6306,5152,Ford,Model_B,44828,2025-02-20
7561,2265,6872,Audi,Model_A,45412,2025-06-02
7562,881,9350,Kia,Model_D,15278,2025-09-08
7563,3379,8531,Audi,Model_A,43101,2025-10-26
7564,7533,3859,BMW,Model_B,79934,2025-09-16
7565,8331,1309,Tesla,Model_B,27924,2025-06-06
7566,9152,8815,Honda,Model_C,73492,2025-02-07
7567,7093,9766,Nissan,Model_B,48151,2025-08-04
7568,407,386,Ford,Model_B,70361,2025-10-26
7569,7720,7410,Toyota,Model_C,29487,2025-02-07
7570,4781,5816,Hyundai,Model_A,41711,2025-04-17
7571,8403,8270,BMW,Model_B,48029,2025-10-20
7572,7246,1883,Toyota,Model_C,45377,2025-06-09
7573,8941,1273,Honda,Model_A,64573,2025-09-01
7574,9153,1479,Kia,Model_D,68638,2025-11-01
7575,8940,9334,Audi,Model_A,61909,2025-02-05
7576,8332,1825,Mercedes-Benz,Model_D,21457,2025-05-08
7577,9041,4856,Toyota,Model_A,66371,2025-02-11
7578,4645,478,BMW,Model_B,76213,2025-06-20
7579,6960,9561,Toyota,Model_A,72644,2025-08-02
7580,5380,5144,BMW,Model_A,55649,2025-07-05
7581,8056,7321,Honda,Model_D,53340,2025-09-14
7582,8779,3263,Toyota,Model_A,44129,2025-08-14
7583,2893,6647,Toyota,Model_C,63069,2025-10-05
7584,7862,5036,Hyundai,Model_B,45793,2025-10-12
7585,6578,6828,Audi,Model_B,40960,2025-12-02
7586,6598,9893,Ford,Model_A,35113,2025-02-15
7587,6120,9108,Audi,Model_B,17737,2025-04-08
7588,5596,838,Toyota,Model_B,44096,2025-07-13
7589,641,554,Ford,Model_C,36475,2025-01-07
7590,9102,4591,Tesla,Model_A,15428,2025-07-17
7591,8088,3170,Honda,Model_D,31227,2025-07-15
7592,2442,4081,Honda,Model_A,75938,2025-11-04
7593,498,4741,Hyundai,Model_D,38263,2025-11-04
7594,4087,501,Honda,Model_B,15658,2025-08-08
7595,369,8912,Honda,Model_D,28123,2025-05-17
7596,1875,1357,Toyota,Model_C,16334,2025-03-25
7597,7578,2740,Hyundai,Model_D,67171,2025-08-25
7598,2826,7103,Honda,Model_C,49834,2025-12-10
7599,3972,6342,Honda,Model_B,78353,2025-08-07
7600,5741,9197,Hyundai,Model_B,34011,2025-04-10
7601,8610,2505,Ford,Model_A,71201,2025-09-11
7602,7339,6238,Ford,Model_B,40223,2025-03-08
7603,9439,1351,Kia,Model_A,66243,2025-04-24
7604,5554,33,Ford,Model_C,49951,2025-11-24
7605,5628,5203,Ford,Model_C,79675,2025-07-17
7606,7310,846,Audi,Model_A,40681,2025-12-27
7607,3385,5734,Tesla,Model_B,67187,2025-10-17
7608,9795,9002,Ford,Model_A,67072,2025-06-10
7609,1532,3921,Tesla,Model_B,50825,2025-03-20
7610,1582,2898,Tesla,Model_A,41181,2025-05-08
7611,1812,6592,Nissan,Model_C,75655,2025-11-18
7612,962,990,Kia,Model_C,19880,2025-11-03
7613,7002,560,Ford,Model_A,71501,2025-12-03
7614,2767,2373,Honda,Model_B,38281,2025-09-26
7615,5046,8047,Ford,Model_B,49314,2025-08-26
7616,5103,8438,Mercedes-Benz,Model_B,64929,2025-11-14
7617,9346,8290,Toyota,Model_B,25940,2025-06-02
7618,9217,1726,BMW,Model_C,58307,2025-12-15
7619,9208,1498,BMW,Model_D,60655,2025-05-06
7620,1738,4988,Honda,Model_C,64168,2025-08-01
7621,9301,9904,Hyundai,Model_B,71523,2025-02-02
7622,4356,6612,Toyota,Model_C,55708,2025-09-19
7623,9274,2687,Kia,Model_A,22236,2025-01-22
7624,4886,4760,Tesla,Model_D,58841,2025-12-26
7625,1788,4687,Nissan,Model_C,28080,2025-05-01
7626,5691,1021,Honda,Model_B,68404,2025-07-17
7627,1654,9882,Mercedes-Benz,Model_C,44783,2025-06-26
7628,4217,5937,Ford,Model_B,35704,2025-06-25
7629,8399,9863,Tesla,Model_B,53181,2025-06-12
7630,51,5742,Hyundai,Model_B,33372,2025-02-04
7631,53,8512,Tesla,Model_A,36259,2025-05-01
7632,9242,2778,Ford,Model_B,33965,2025-07-13
7633,2751,9778,Tesla,Model_B,39026,2025-12-10
7634,9072,3667,Hyundai,Model_C,67069,2025-06-23
7635,9910,9706,Hyundai,Model_D,27251,2025-07-07
7636,4928,8509,Hyundai,Model_C,58292,2025-01-02
7637,2533,4091,Toyota,Model_D,76711,2025-03-20
7638,6203,7488,Audi,Model_B,50505,2025-07-13
7639,1300,9385,Audi,Model_B,72669,2025-09-11
7640,406,4407,Toyota,Model_D,23372,2025-01-19
7641,5015,3588,Mercedes-Benz,Model_A,15689,2025-03-27
7642,3828,282,Honda,Model_B,18341,2025-12-04
7643,1137,4002,Ford,Model_D,77091,2025-04-08
7644,9794,8822,Audi,Model_D,48742,2025-05-19
7645,6685,6981,Kia,Model_D,46627,2025-04-09
7646,8391,2047,Hyundai,Model_B,74133,2025-10-26
7647,1414,2997,Ford,Model_A,54304,2025-01-09
7648,3156,6566,Toyota,Model_C,42492,2025-10-02
7649,4387,3893,Kia,Model_C,60801,2025-12-09
7650,4216,6239,Nissan,Model_C,34823,2025-03-21
7651,1084,1247,Toyota,Model_D,44033,2025-01-20
7652,734,5898,BMW,Model_A,30028,2025-03-14
7653,1469,5546,Honda,Model_D,21720,2025-01-09
7654,324,5007,Mercedes-Benz,Model_D,32146,2025-07-08
7655,8705,9453,Audi,Model_B,24232,2025-09-10
7656,631,1076,Mercedes-Benz,Model_C,63367,2025-11-20
7657,7951,9362,Toyota,Model_C,56553,2025-08-21
7658,3594,5343,Audi,Model_A,36780,2025-05-04
7659,7065,3985,Honda,Model_B,74352,2025-08-12
7660,626,28,Kia,Model_B,21724,2025-06-07
7661,407,244,Hyundai,Model_A,61353,2025-07-23
7662,7923,4673,Audi,Model_A,65754,2025-08-20
7663,8803,9305,Toyota,Model_B,59336,2025-11-08
7664,535,3945,Nissan,Model_B,46629,2025-06-25
7665,8372,1723,BMW,Model_A,60233,2025-02-27
7666,2228,1470,Tesla,Model_A,55026,2025-10-23
7667,4662,4643,Nissan,Model_C,72491,2025-08-03
7668,8832,1072,BMW,Model_C,22475,2025-01-06
7669,9764,445,Kia,Model_A,73910,2025-07-19
7670,1614,8903,Hyundai,Model_B,42247,2025-02-02
7671,6789,8182,Toyota,Model_D,79179,2025-07-28
7672,9647,6188,Tesla,Model_A,27132,2025-06-23
7673,8665,2014,Ford,Model_D,67828,2025-02-16
7674,7888,3976,Ford,Model_D,50320,2025-11-11
7675,8100,8756,Honda,Model_A,66500,2025-06-24
7676,2110,8234,Nissan,Model_C,19108,2025-07-27
7677,9038,6947,BMW,Model_A,47796,2025-06-12
7678,2077,5199,Kia,Model_D,39825,2025-12-16
7679,8844,7185,Nissan,Model_A,36056,2025-12-10
7680,2012,1328,Kia,Model_D,54070,2025-02-03
7681,5863,3398,Mercedes-Benz,Model_A,78125,2025-11-11
7682,2369,4981,Ford,Model_D,78005,2025-10-25
7683,6743,9599,Kia,Model_D,41945,2025-09-14
7684,9346,167,Toyota,Model_D,51545,2025-03-17
7685,1952,6558,Toyota,Model_C,22495,2025-04-16
7686,9671,6948,Mercedes-Benz,Model_A,34008,2025-10-27
7687,7884,699,BMW,Model_B,34987,2025-02-01
7688,3906,1151,Honda,Model_A,39223,2025-06-16
7689,7883,889,Honda,Model_B,15804,2025-11-22
7690,7738,8320,Mercedes-Benz,Model_A,48029,2025-03-25
7691,4105,5676,Kia,Model_A,59817,2025-12-20
7692,4746,3786,Ford,Model_A,22818,2025-04-02
7693,2475,2104,BMW,Model_B,57567,2025-06-09
7694,843,4041,Hyundai,Model_D,20363,2025-04-28
7695,3250,9176,Mercedes-Benz,Model_C,46865,2025-03-21
7696,7650,9045,Honda,Model_B,67194,2025-02-20
7697,6390,5136,Tesla,Model_B,68945,2025-06-03
7698,5277,4713,Nissan,Model_D,18153,2025-11-13
7699,7102,1015,Tesla,Model_D,41875,2025-05-16
7700,1478,2409,Mercedes-Benz,Model_B,33958,2025-12-24
7701,6634,9208,BMW,Model_C,49531,2025-06-10
7702,9713,7468,Hyundai,Model_A,59964,2025-06-27
7703,8017,9767,Audi,Model_A,16628,2025-06-27
7704,8347,3802,Ford,Model_D,57029,2025-10-16
7705,3903,6637,Toyota,Model_D,77645,2025-04-24
7706,966,1154,Tesla,Model_B,68676,2025-12-03
7707,671,5515,Nissan,Model_B,47730,2025-09-08
7708,3824,2944,Audi,Model_C,55921,2025-12-23
7709,6150,9189,BMW,Model_C,35856,2025-02-03
7710,6993,1265,Toyota,Model_D,37666,2025-02-11
7711,1538,3551,Audi,Model_B,76121,2025-03-06
7712,6804,2518,Nissan,Model_B,39833,2025-06-17
7713,8979,3760,Mercedes-Benz,Model_D,70449,2025-01-11
7714,2463,545,Mercedes-Benz,Model_B,73191,2025-06-05
7715,6227,7648,Nissan,Model_A,63311,2025-04-26
7716,8286,8210,Hyundai,Model_A,38237,2025-09-13
7717,9451,4671,Toyota,Model_C,69621,2025-09-28
7718,7629,1267,Audi,Model_B,54010,2025-10-03
7719,7650,8745,Toyota,Model_D,73316,2025-07-14
7720,1621,5940,Mercedes-Benz,Model_C,61112,2025-09-24
7721,133,7002,Honda,Model_D,18448,2025-01-03
7722,3521,6773,Hyundai,Model_A,24654,2025-03-01
7723,1040,6901,BMW,Model_C,44202,2025-07-20
7724,1723,3928,Kia,Model_C,57307,2025-08-06
7725,5440,9717,Audi,Model_C,40028,2025-09-09
7726,2898,1656,Ford,Model_B,48556,2025-10-17
7727,5194,3409,Hyundai,Model_C,68623,2025-02-09
7728,4012,606,Honda,Model_C,26708,2025-07-28
7729,7557,3810,Kia,Model_B,73717,2025-03-11
7730,1748,5806,BMW,Model_A,17874,2025-12-09
7731,3671,377,Audi,Model_A,34078,2025-06-08
7732,1466,549,Toyota,Model_B,36239,2025-10-02
7733,4833,7352,Hyundai,Model_C,60896,2025-08-14
7734,9785,1439,Tesla,Model_A,77478,2025-04-12
7735,9249,5270,Honda,Model_C,79119,2025-07-27
7736,9509,1691,Tesla,Model_B,48330,2025-05-16
7737,1401,2358,Tesla,Model_A,54950,2025-10-05
7738,8015,2803,Mercedes-Benz,Model_A,54642,2025-09-23
7739,7974,8820,BMW,Model_B,30329,2025-04-02
7740,6938,5964,Hyundai,Model_D,65531,2025-07-03
7741,3964,5830,Hyundai,Model_B,61300,2025-03-01
7742,2522,2115,Tesla,Model_D,21507,2025-11-16
7743,7488,452,Toyota,Model_A,68285,2025-03-18
7744,752,9029,Hyundai,Model_C,60282,2025-02-15
7745,2979,9678,Mercedes-Benz,Model_B,29527,2025-12-23
7746,1888,1505,Nissan,Model_D,51091,2025-04-12
7747,4954,553,Hyundai,Model_B,59403,2025-06-21
7748,6499,4163,Toyota,Model_D,16577,2025-11-11
7749,6495,5035,BMW,Model_B,72530,2025-10-01
7750,809,8369,Audi,Model_C,77094,2025-01-26
7751,9429,1133,Hyundai,Model_D,59821,2025-03-16
7752,5343,52,Kia,Model_B,74340,2025-11-14
7753,2790,2499,Nissan,Model_B,71709,2025-03-11
7754,200,5664,BMW,Model_D,35959,2025-04-03
7755,2119,3208,Hyundai,Model_C,49010,2025-12-09
7756,2521,1000,Nissan,Model_C,21115,2025-09-09
7757,4842,4525,Kia,Model_B,79137,2025-01-09
7758,3070,5042,Hyundai,Model_D,56634,2025-10-15
7759,3060,7339,BMW,Model_A,67326,2025-04-22
7760,2663,1442,Honda,Model_A,48423,2025-11-25
7761,2617,9686,BMW,Model_A,45003,2025-05-07
7762,8664,5626,Tesla,Model_B,54853,2025-01-08
7763,2227,1377,Kia,Model_C,72516,2025-02-27
7764,5200,5999,Kia,Model_D,30527,2025-12-07
7765,7191,6159,Honda,Model_A,44789,2025-03-26
7766,7199,7665,Audi,Model_D,62723,2025-07-21
7767,5404,9933,Tesla,Model_B,24944,2025-05-14
7768,441,6029,Tesla,Model_A,37904,2025-01-05
7769,1482,1559,Nissan,Model_B,36690,2025-01-24
7770,6060,8374,BMW,Model_D,61690,2025-09-28
